,word,FREQcount,CDcount,FREQlow,CDlow,SUBTLWF,Lg10WF,SUBTLCD,Lg10CD,length
3801,THEE,1327,394,1167,364,26.02,3.1232,4.7,2.5966,4
3803,BAIT,496,392,457,370,9.73,2.6964,4.67,2.5944,4
3829,HIYA,652,390,32,30,12.78,2.8149,4.65,2.5922,4
3830,LUKE,3071,390,2,2,60.22,3.4874,4.65,2.5922,4
3832,CHEW,462,389,378,340,9.06,2.6656,4.64,2.5911,4
3838,TONS,480,389,435,352,9.41,2.6821,4.64,2.5911,4
3841,FUND,541,388,461,335,10.61,2.734,4.63,2.5899,4
3850,PILL,603,387,581,378,11.82,2.781,4.61,2.5888,4
3860,FUEL,876,386,791,366,17.18,2.943,4.6,2.5877,4
3864,RODE,530,386,505,371,10.39,2.7251,4.6,2.5877,4
3867,SCUM,505,386,465,364,9.9,2.7042,4.6,2.5877,4
3875,HATS,496,385,458,369,9.73,2.6964,4.59,2.5866,4
3884,THOU,1144,385,810,285,22.43,3.0588,4.59,2.5866,4
3889,LAMP,657,384,640,375,12.88,2.8182,4.58,2.5855,4
3892,OWES,478,384,475,382,9.37,2.6803,4.58,2.5855,4
3897,BUZZ,814,383,357,281,15.96,2.9112,4.57,2.5843,4
3903,TIRE,631,383,589,371,12.37,2.8007,4.57,2.5843,4
3907,EXAM,684,382,562,335,13.41,2.8357,4.55,2.5832,4
3910,LEAK,517,382,504,379,10.14,2.7143,4.55,2.5832,4
3912,PORT,741,382,544,312,14.53,2.8704,4.55,2.5832,4
3913,ROOT,534,382,473,357,10.47,2.7284,4.55,2.5832,4
3914,THUS,628,382,401,251,12.31,2.7987,4.55,2.5832,4
3919,GEEZ,575,381,171,138,11.27,2.7604,4.54,2.5821,4
3934,BITS,549,379,504,358,10.76,2.7404,4.52,2.5798,4
3957,WOLF,1034,376,623,288,20.27,3.0149,4.48,2.5763,4
3967,BOOT,568,374,484,350,11.14,2.7551,4.46,2.574,4
3977,POPS,598,374,331,271,11.73,2.7774,4.46,2.574,4
3979,TORE,423,374,399,352,8.29,2.6274,4.46,2.574,4
4012,HALT,575,369,207,164,11.27,2.7604,4.4,2.5682,4
4016,TIPS,467,369,440,355,9.16,2.6702,4.4,2.5682,4
4017,TOOL,548,369,418,340,10.75,2.7396,4.4,2.5682,4
4018,ERIC,2080,368,13,2,40.78,3.3183,4.39,2.567,4
4028,NEST,566,367,514,343,11.1,2.7536,4.38,2.5658,4
4038,CAVE,713,365,666,348,13.98,2.8537,4.35,2.5635,4
4042,BEDS,437,364,432,362,8.57,2.6415,4.34,2.5623,4
4070,COMA,626,362,606,355,12.27,2.7973,4.32,2.5599,4
4086,CENT,483,360,461,344,9.47,2.6848,4.29,2.5575,4
4100,TIES,502,359,491,353,9.84,2.7016,4.28,2.5563,4
4135,BARE,425,354,401,341,8.33,2.6294,4.22,2.5502,4
4137,DIAL,452,354,359,294,8.86,2.6561,4.22,2.5502,4
4191,SAIL,701,346,648,335,13.75,2.8463,4.12,2.5403,4
4199,SILK,499,345,443,320,9.78,2.699,4.11,2.5391,4
4211,WARS,465,343,305,256,9.12,2.6684,4.09,2.5366,4
4212,ADAM,1890,342,4,2,37.06,3.2767,4.08,2.5353,4
4234,BORE,395,340,388,338,7.75,2.5977,4.05,2.5328,4
4239,OBEY,456,340,394,304,8.94,2.6599,4.05,2.5328,4
4244,TWIN,532,339,395,286,10.43,2.7267,4.04,2.5315,4
4250,GOAT,537,338,480,315,10.53,2.7308,4.03,2.5302,4
4263,PACE,488,337,344,280,9.57,2.6893,4.02,2.5289,4
4272,MERE,401,336,354,308,7.86,2.6042,4.01,2.5276,4
4290,BALD,496,334,439,304,9.73,2.6964,3.98,2.525,4
4294,HAIL,613,334,191,137,12.02,2.7882,3.98,2.525,4
4306,PALE,409,333,373,314,8.02,2.6128,3.97,2.5237,4
4322,OVEN,453,331,429,316,8.88,2.6571,3.95,2.5211,4
4328,DIVE,654,330,544,301,12.82,2.8162,3.93,2.5198,4
4331,DAME,702,329,528,258,13.76,2.847,3.92,2.5185,4
4337,SINS,455,329,444,324,8.92,2.659,3.92,2.5185,4
4342,KONG,1106,328,1,1,21.69,3.0441,3.91,2.5172,4
4344,LION,783,328,633,281,15.35,2.8943,3.91,2.5172,4
4345,RELY,366,328,353,319,7.18,2.5647,3.91,2.5172,4
4350,ALLY,1666,327,178,135,32.67,3.2219,3.9,2.5159,4
4352,ARTS,470,327,361,253,9.22,2.673,3.9,2.5159,4
4362,TOPS,375,327,353,310,7.35,2.5752,3.9,2.5159,4
4364,BUYS,360,326,345,315,7.06,2.5575,3.89,2.5145,4
4375,CART,461,325,449,321,9.04,2.6646,3.87,2.5132,4
4378,FAME,441,325,349,267,8.65,2.6454,3.87,2.5132,4
4382,RANK,433,325,416,314,8.49,2.6375,3.87,2.5132,4
4390,FUSS,364,324,362,324,7.14,2.5623,3.86,2.5119,4
4398,ACID,508,323,466,305,9.96,2.7067,3.85,2.5105,4
4402,BOLD,385,323,351,299,7.55,2.5866,3.85,2.5105,4
4411,CHEF,606,322,467,282,11.88,2.7832,3.84,2.5092,4
4415,LAMB,542,322,426,280,10.63,2.7348,3.84,2.5092,4
4428,PROM,906,321,857,309,17.76,2.9576,3.83,2.5079,4
4438,FOLD,440,320,370,292,8.63,2.6444,3.81,2.5065,4
4444,RACK,397,320,362,303,7.78,2.5999,3.81,2.5065,4
4446,STAB,447,320,389,293,8.76,2.6513,3.81,2.5065,4
4476,ROME,968,317,2,2,18.98,2.9863,3.78,2.5024,4
4484,FORK,450,316,390,285,8.82,2.6542,3.77,2.5011,4
4486,PORK,537,316,438,282,10.53,2.7308,3.77,2.5011,4
4508,POEM,696,314,681,314,13.65,2.8432,3.74,2.4983,4
4530,DUKE,1277,311,206,77,25.04,3.1065,3.71,2.4942,4
4533,JAKE,2245,311,8,6,44.02,3.3514,3.71,2.4942,4
4534,OWED,374,311,366,306,7.33,2.574,3.71,2.4942,4
4544,LUCY,2132,310,2,1,41.8,3.329,3.7,2.4928,4
4549,ROSS,1486,310,2,2,29.14,3.1723,3.7,2.4928,4
4550,SANG,419,310,374,291,8.22,2.6232,3.7,2.4928,4
4566,ALAN,1676,308,1,1,32.86,3.2245,3.67,2.49,4
4576,OATH,504,308,485,297,9.88,2.7033,3.67,2.49,4
4582,DOCK,497,307,441,289,9.75,2.6972,3.66,2.4886,4
4588,SCAR,432,307,385,301,8.47,2.6365,3.66,2.4886,4
4590,URGE,339,307,333,304,6.65,2.5315,3.66,2.4886,4
4598,SCAN,480,306,423,277,9.41,2.6821,3.65,2.4871,4
4606,JAZZ,608,305,406,252,11.92,2.7846,3.64,2.4857,4
4635,RIBS,426,302,398,291,8.35,2.6304,3.6,2.4814,4
4636,SOCK,458,302,383,276,8.98,2.6618,3.6,2.4814,4
4639,BENT,368,301,317,285,7.22,2.567,3.59,2.48,4
4667,HAUL,361,299,293,258,7.08,2.5587,3.56,2.4771,4
4701,DICE,533,295,507,280,10.45,2.7275,3.52,2.4713,4
4703,HOSE,411,295,386,280,8.06,2.6149,3.52,2.4713,4
4705,PREP,385,295,266,219,7.55,2.5866,3.52,2.4713,4
4718,CANS,391,293,379,288,7.67,2.5933,3.49,2.4683,4
4721,FIST,375,293,328,280,7.35,2.5752,3.49,2.4683,4
4745,CARL,1391,291,24,3,27.27,3.1436,3.47,2.4654,4
4752,RASH,410,291,401,289,8.04,2.6138,3.47,2.4654,4
4755,SOIL,397,291,383,282,7.78,2.5999,3.47,2.4654,4
4772,SOLO,436,290,371,263,8.55,2.6405,3.46,2.4639,4
4775,AUTO,391,289,289,226,7.67,2.5933,3.45,2.4624,4
4780,PORN,592,289,557,280,11.61,2.7731,3.45,2.4624,4
4784,HACK,436,288,351,269,8.55,2.6405,3.43,2.4609,4
4798,COIN,497,287,475,274,9.75,2.6972,3.42,2.4594,4
4799,CORE,501,287,461,277,9.82,2.7007,3.42,2.4594,4
4815,WEED,600,286,567,274,11.76,2.7789,3.41,2.4579,4
4848,JEFF,1539,282,3,2,30.18,3.1875,3.36,2.4518,4
4862,HEEL,377,281,305,242,7.39,2.5775,3.35,2.4502,4
4869,TRAY,410,281,353,268,8.04,2.6138,3.35,2.4502,4
4878,RAID,436,280,410,262,8.55,2.6405,3.34,2.4487,4
4898,TIDE,375,279,359,270,7.35,2.5752,3.33,2.4472,4
4909,ROBE,433,278,407,272,8.49,2.6375,3.31,2.4456,4
4910,SEED,386,278,371,272,7.57,2.5877,3.31,2.4456,4
4912,BETS,537,277,521,271,10.53,2.7308,3.3,2.444,4
4946,HUSH,388,274,157,132,7.61,2.5899,3.27,2.4393,4
4949,POET,470,274,425,263,9.22,2.673,3.27,2.4393,4
4960,BRAD,1541,273,0,0,30.22,3.1881,3.25,2.4378,4
4964,DEED,475,273,444,267,9.31,2.6776,3.25,2.4378,4
4985,GENE,743,272,126,103,14.57,2.8716,3.24,2.4362,4
4988,HONG,924,272,1,1,18.12,2.9661,3.24,2.4362,4
4999,FROG,603,271,504,245,11.82,2.781,3.23,2.4346,4
5007,WORM,516,271,430,260,10.12,2.7135,3.23,2.4346,4
5010,DRUM,432,270,370,241,8.47,2.6365,3.22,2.433,4
5022,COWS,480,269,442,256,9.41,2.6821,3.21,2.4314,4
5031,STUD,354,269,321,250,6.94,2.5502,3.21,2.4314,4
5034,ANNA,1738,268,1,1,34.08,3.2403,3.2,2.4298,4
5051,FOLK,365,267,317,248,7.16,2.5635,3.18,2.4281,4
5054,MELT,373,267,343,253,7.31,2.5729,3.18,2.4281,4
5079,LEAP,340,265,315,251,6.67,2.5328,3.16,2.4249,4
5092,CORD,358,264,340,256,7.02,2.5551,3.15,2.4232,4
5094,GARY,1248,264,1,1,24.47,3.0966,3.15,2.4232,4
5103,VAST,311,264,300,254,6.1,2.4942,3.15,2.4232,4
5111,GOWN,334,263,324,258,6.55,2.525,3.14,2.4216,4
5127,LILY,1370,262,94,65,26.86,3.137,3.12,2.42,4
5130,PUKE,319,262,307,254,6.25,2.5051,3.12,2.42,4
5133,TUCK,406,262,230,197,7.96,2.6096,3.12,2.42,4
5145,PONY,413,261,332,225,8.1,2.617,3.11,2.4183,4
5184,LIMO,432,257,411,249,8.47,2.6365,3.06,2.4116,4
5198,POSE,347,256,329,247,6.8,2.5416,3.05,2.4099,4
5207,BOIL,303,255,271,234,5.94,2.4829,3.04,2.4082,4
5213,LOOP,345,255,321,240,6.76,2.5391,3.04,2.4082,4
5224,CUPS,326,254,309,244,6.39,2.5145,3.03,2.4065,4
5226,GREY,469,254,211,164,9.2,2.6721,3.03,2.4065,4
5242,SLIM,605,253,172,150,11.86,2.7825,3.02,2.4048,4
5249,HIKE,333,252,276,228,6.53,2.5237,3,2.4031,4
5254,RIOT,331,252,297,230,6.49,2.5211,3,2.4031,4
5261,COZY,288,251,252,229,5.65,2.4609,2.99,2.4014,4
5265,FORD,587,251,13,11,11.51,2.7694,2.99,2.4014,4
5274,UNTO,389,251,373,246,7.63,2.5911,2.99,2.4014,4
5275,VAIN,332,251,317,241,6.51,2.5224,2.99,2.4014,4
5276,WHEW,320,251,16,13,6.27,2.5065,2.99,2.4014,4
5281,MYTH,352,250,341,246,6.9,2.5478,2.98,2.3997,4
5285,SOUR,297,250,269,231,5.82,2.4742,2.98,2.3997,4
5286,STIR,301,250,274,234,5.9,2.48,2.98,2.3997,4
5293,HAWK,650,249,150,106,12.75,2.8136,2.97,2.3979,4
5306,FARE,314,248,289,242,6.16,2.4983,2.96,2.3962,4
5326,MATT,1604,247,3,3,31.45,3.2055,2.94,2.3945,4
5339,POPE,546,246,142,76,10.71,2.738,2.93,2.3927,4
5352,DEER,444,245,383,215,8.71,2.6484,2.92,2.3909,4
5361,TUNA,408,244,317,206,8,2.6117,2.91,2.3892,4
5377,AHEM,391,242,52,43,7.67,2.5933,2.89,2.3856,4
5399,PALS,300,241,286,232,5.88,2.4786,2.87,2.3838,4
5433,JEEP,524,239,386,172,10.27,2.7202,2.85,2.3802,4
5435,LUNG,420,239,305,210,8.24,2.6243,2.85,2.3802,4
5438,SLAM,296,239,246,220,5.8,2.4728,2.85,2.3802,4
5453,CUFF,291,237,197,164,5.71,2.4654,2.83,2.3766,4
5456,GEEK,353,237,311,223,6.92,2.549,2.83,2.3766,4
5463,PIMP,440,237,403,221,8.63,2.6444,2.83,2.3766,4
5481,SOLE,268,236,250,224,5.25,2.4298,2.81,2.3747,4
5484,BUNK,320,235,302,222,6.27,2.5065,2.8,2.3729,4
5525,OHIO,444,233,2,2,8.71,2.6484,2.78,2.3692,4
5531,BEAM,445,232,398,204,8.73,2.6493,2.77,2.3674,4
5535,GLOW,293,232,278,219,5.75,2.4683,2.77,2.3674,4
5545,BAKE,323,231,267,207,6.33,2.5105,2.75,2.3655,4
5580,JUDY,930,229,4,3,18.24,2.9689,2.73,2.3617,4
5584,POKE,298,229,252,207,5.84,2.4757,2.73,2.3617,4
5590,BRAT,317,228,299,219,6.22,2.5024,2.72,2.3598,4
5591,CHAP,324,228,311,222,6.35,2.5119,2.72,2.3598,4
5627,BOLT,351,226,263,202,6.88,2.5465,2.69,2.356,4
5630,PEEK,272,226,252,220,5.33,2.4362,2.69,2.356,4
5635,RICK,1336,226,2,1,26.2,3.1261,2.69,2.356,4
5640,SOFA,299,226,287,220,5.86,2.4771,2.69,2.356,4
5642,CAPE,420,225,169,116,8.24,2.6243,2.68,2.3541,4
5645,EARL,1042,225,19,13,20.43,3.0183,2.68,2.3541,4
5647,HANK,1291,225,75,8,25.31,3.1113,2.68,2.3541,4
5648,HIPS,309,225,295,219,6.06,2.4914,2.68,2.3541,4
5656,SCAM,313,225,308,224,6.14,2.4969,2.68,2.3541,4
5664,BASS,385,224,306,188,7.55,2.5866,2.67,2.3522,4
5678,RANG,277,224,274,223,5.43,2.444,2.67,2.3522,4
5699,CLIP,290,222,257,201,5.69,2.4639,2.65,2.3483,4
5710,CHOW,350,221,191,161,6.86,2.5453,2.63,2.3464,4
5711,COMB,309,221,288,210,6.06,2.4914,2.63,2.3464,4
5726,BEAN,349,220,242,173,6.84,2.5441,2.62,2.3444,4
5730,DASH,308,220,250,201,6.04,2.49,2.62,2.3444,4
5732,GLUE,300,220,268,206,5.88,2.4786,2.62,2.3444,4
5749,BEIN,324,219,300,206,6.35,2.5119,2.61,2.3424,4
5782,SANE,281,218,271,211,5.51,2.4502,2.6,2.3404,4
5796,LEAF,265,217,246,204,5.2,2.4249,2.59,2.3385,4
5807,ANNE,1065,216,4,4,20.88,3.0278,2.58,2.3365,4
5818,YALE,734,216,3,3,14.39,2.8663,2.58,2.3365,4
5822,CLAY,612,215,197,139,12,2.7875,2.56,2.3345,4
5830,PEAK,303,215,245,181,5.94,2.4829,2.56,2.3345,4
5831,PLEA,349,215,345,211,6.84,2.5441,2.56,2.3345,4
5836,TECH,326,215,192,149,6.39,2.5145,2.56,2.3345,4
5877,MULE,358,213,323,202,7.02,2.5551,2.54,2.3304,4
5879,PETS,290,213,270,202,5.69,2.4639,2.54,2.3304,4
5880,PIER,334,213,235,166,6.55,2.525,2.54,2.3304,4
5890,CRIB,316,212,305,211,6.2,2.5011,2.53,2.3284,4
5900,MILD,245,212,224,201,4.8,2.3909,2.53,2.3284,4
5906,STEW,328,212,267,199,6.43,2.5172,2.53,2.3284,4
5920,LUST,284,211,255,195,5.57,2.4548,2.52,2.3263,4
5923,PINE,316,211,210,160,6.2,2.5011,2.52,2.3263,4
5925,PREY,281,211,258,202,5.51,2.4502,2.52,2.3263,4
5935,HEAP,249,210,240,205,4.88,2.3979,2.5,2.3243,4
5956,BEEP,332,209,252,178,6.51,2.5224,2.49,2.3222,4
5965,MARS,535,209,47,31,10.49,2.7292,2.49,2.3222,4
5978,KEEN,228,208,209,192,4.47,2.3598,2.48,2.3201,4
5985,RUTH,1054,208,13,8,20.67,3.0233,2.48,2.3201,4
5990,BARK,280,207,240,188,5.49,2.4487,2.47,2.3181,4
5991,COLE,1491,207,39,12,29.24,3.1738,2.47,2.3181,4
6005,POND,323,207,269,182,6.33,2.5105,2.47,2.3181,4
6038,FADE,286,205,241,184,5.61,2.4579,2.44,2.3139,4
6039,FEDS,359,205,210,120,7.04,2.5563,2.44,2.3139,4
6066,HUNK,263,204,233,199,5.16,2.4216,2.43,2.3118,4
6067,MINT,277,204,201,159,5.43,2.444,2.43,2.3118,4
6068,NUMB,249,204,236,197,4.88,2.3979,2.43,2.3118,4
6072,SLOT,280,204,267,198,5.49,2.4487,2.43,2.3118,4
6075,TICK,370,204,286,184,7.25,2.5694,2.43,2.3118,4
6090,VEST,284,203,280,199,5.57,2.4548,2.42,2.3096,4
6098,DOSE,270,202,267,201,5.29,2.433,2.41,2.3075,4
6100,FART,328,202,314,196,6.43,2.5172,2.41,2.3075,4
6108,MOCK,274,202,240,187,5.37,2.4393,2.41,2.3075,4
6115,WEEP,280,202,252,187,5.49,2.4487,2.41,2.3075,4
6170,TEXT,267,199,251,186,5.24,2.4281,2.37,2.301,4
6171,VOWS,331,199,325,196,6.49,2.5211,2.37,2.301,4
6188,MODE,263,198,236,187,5.16,2.4216,2.36,2.2989,4
6200,BLAH,686,197,576,184,13.45,2.837,2.35,2.2967,4
6205,MICE,335,197,292,188,6.57,2.5263,2.35,2.2967,4
6257,HERD,360,195,326,187,7.06,2.5575,2.32,2.2923,4
6259,LIMB,238,195,237,194,4.67,2.3784,2.32,2.2923,4
6263,NUDE,301,195,250,171,5.9,2.48,2.32,2.2923,4
6298,JEAN,904,193,22,15,17.73,2.9566,2.3,2.2878,4
6300,JOAN,954,193,9,3,18.71,2.98,2.3,2.2878,4
6335,WALT,896,192,5,5,17.57,2.9528,2.29,2.2856,4
6343,ECHO,350,191,171,131,6.86,2.5453,2.28,2.2833,4
6347,MILL,486,191,350,154,9.53,2.6875,2.28,2.2833,4
6369,GRID,282,190,267,183,5.53,2.4518,2.27,2.281,4
6393,GRIM,244,189,197,163,4.78,2.3892,2.25,2.2788,4
6397,MEMO,337,189,255,173,6.61,2.5289,2.25,2.2788,4
6400,PEEL,273,189,231,164,5.35,2.4378,2.25,2.2788,4
6402,SLUG,253,189,228,177,4.96,2.4048,2.25,2.2788,4
6410,CRAB,352,188,241,150,6.9,2.5478,2.24,2.2765,4
6419,LURE,217,188,196,173,4.25,2.3385,2.24,2.2765,4
6431,DORM,369,187,355,183,7.24,2.5682,2.23,2.2742,4
6439,SUNK,237,187,229,185,4.65,2.3766,2.23,2.2742,4
6443,UNDO,223,187,191,166,4.37,2.3502,2.23,2.2742,4
6459,SUED,248,186,242,182,4.86,2.3962,2.22,2.2718,4
6461,VIBE,266,186,252,183,5.22,2.4265,2.22,2.2718,4
6474,KIRK,964,185,4,2,18.9,2.9845,2.21,2.2695,4
6477,PEEP,226,185,177,153,4.43,2.356,2.21,2.2695,4
6486,ASIA,270,184,1,1,5.29,2.433,2.19,2.2672,4
6494,FLED,224,184,214,180,4.39,2.3522,2.19,2.2672,4
6514,AMMO,274,183,260,177,5.37,2.4393,2.18,2.2648,4
6528,RIPE,213,183,203,175,4.18,2.3304,2.18,2.2648,4
6531,TRIM,218,183,192,166,4.27,2.3404,2.18,2.2648,4
6533,VILE,226,183,204,171,4.43,2.356,2.18,2.2648,4
6542,FUSE,248,182,241,177,4.86,2.3962,2.17,2.2625,4
6552,RITA,1063,182,5,4,20.84,3.0269,2.17,2.2625,4
6628,CROP,248,178,232,173,4.86,2.3962,2.12,2.2529,4
6639,POOP,285,178,234,155,5.59,2.4564,2.12,2.2529,4
6658,GULF,241,177,53,40,4.73,2.3838,2.11,2.2504,4
6662,LENS,238,177,229,172,4.67,2.3784,2.11,2.2504,4
6667,PSST,253,177,27,19,4.96,2.4048,2.11,2.2504,4
6690,MAPS,251,176,231,167,4.92,2.4014,2.1,2.248,4
6693,RAIL,233,176,215,162,4.57,2.3692,2.1,2.248,4
6697,TURF,218,176,205,164,4.27,2.3404,2.1,2.248,4
6699,ADDS,201,175,193,167,3.94,2.3054,2.09,2.2455,4
6709,JOSH,1039,175,11,2,20.37,3.017,2.09,2.2455,4
6731,SEAS,223,174,188,150,4.37,2.3502,2.07,2.243,4
6739,CURB,209,173,200,165,4.1,2.3222,2.06,2.2405,4
6740,DOOM,286,173,174,145,5.61,2.4579,2.06,2.2405,4
6765,LONE,268,172,142,117,5.25,2.4298,2.05,2.238,4
6768,ORAL,220,172,182,148,4.31,2.3444,2.05,2.238,4
6794,PINS,229,171,216,164,4.49,2.3617,2.04,2.2355,4
6831,DINE,219,169,209,168,4.29,2.3424,2.01,2.2304,4
6837,JESS,1074,169,1,1,21.06,3.0314,2.01,2.2304,4
6838,LADS,429,169,402,166,8.41,2.6335,2.01,2.2304,4
6854,CAFE,258,168,154,103,5.06,2.4133,2,2.2279,4
6855,COAL,335,168,292,157,6.57,2.5263,2,2.2279,4
6859,DRIP,261,168,228,165,5.12,2.4183,2,2.2279,4
6861,HEIR,266,168,245,161,5.22,2.4265,2,2.2279,4
6862,INFO,189,168,187,166,3.71,2.2788,2,2.2279,4
6863,LENT,190,168,161,148,3.73,2.281,2,2.2279,4
6864,MOMS,242,168,194,141,4.75,2.3856,2,2.2279,4
6866,PUFF,227,168,174,144,4.45,2.3579,2,2.2279,4
6878,FLEE,233,167,214,154,4.57,2.3692,1.99,2.2253,4
6894,SLIT,194,167,185,160,3.8,2.29,1.99,2.2253,4
6895,WHIZ,199,167,181,153,3.9,2.301,1.99,2.2253,4
6923,RORY,2809,166,0,0,55.08,3.4487,1.98,2.2227,4
6975,BEES,272,163,228,144,5.33,2.4362,1.94,2.2148,4
6985,PEAS,237,163,216,154,4.65,2.3766,1.94,2.2148,4
7004,CANE,425,162,245,149,8.33,2.6294,1.93,2.2122,4
7016,HUMP,225,162,197,156,4.41,2.3541,1.93,2.2122,4
7020,LOAF,228,162,224,159,4.47,2.3598,1.93,2.2122,4
7023,MOLE,411,162,316,148,8.06,2.6149,1.93,2.2122,4
7062,BRAG,179,160,177,158,3.51,2.2553,1.91,2.2068,4
7084,TIDY,189,160,168,147,3.71,2.2788,1.91,2.2068,4
7085,VOID,209,160,200,157,4.1,2.3222,1.91,2.2068,4
7118,VENT,225,159,211,152,4.41,2.3541,1.9,2.2041,4
7127,CLAM,200,158,165,134,3.92,2.3032,1.88,2.2014,4
7136,MEDS,242,158,237,157,4.75,2.3856,1.88,2.2014,4
7142,SURF,324,158,251,133,6.35,2.5119,1.88,2.2014,4
7155,DANA,629,157,0,0,12.33,2.7993,1.87,2.1987,4
7182,CIAO,249,156,21,15,4.88,2.3979,1.86,2.1959,4
7195,SHOO,267,156,80,60,5.24,2.4281,1.86,2.1959,4
7202,YUCK,194,156,41,31,3.8,2.29,1.86,2.1959,4
7204,AGED,183,155,163,147,3.59,2.2648,1.85,2.1931,4
7216,ICED,218,155,185,138,4.27,2.3404,1.85,2.1931,4
7219,ITCH,213,155,211,154,4.18,2.3304,1.85,2.1931,4
7224,QUIZ,252,155,226,144,4.94,2.4031,1.85,2.1931,4
7230,SOAK,176,155,157,139,3.45,2.248,1.85,2.1931,4
7281,MOLD,219,153,210,151,4.29,2.3424,1.82,2.1875,4
7301,CLAP,241,152,170,120,4.73,2.3838,1.81,2.1847,4
7318,LIMP,187,152,183,149,3.67,2.2742,1.81,2.1847,4
7331,REED,464,152,24,16,9.1,2.6675,1.81,2.1847,4
7354,KNOT,188,151,187,150,3.69,2.2765,1.8,2.1818,4
7365,RUBY,607,151,79,44,11.9,2.7839,1.8,2.1818,4
7368,TELI,1010,151,1,1,19.8,3.0048,1.8,2.1818,4
7369,TOLL,171,151,155,139,3.35,2.2355,1.8,2.1818,4
7373,BATS,309,150,260,136,6.06,2.4914,1.79,2.179,4
7378,COPE,166,150,160,147,3.25,2.2227,1.79,2.179,4
7385,JOCK,457,150,126,106,8.96,2.6609,1.79,2.179,4
7390,MASH,224,150,68,60,4.39,2.3522,1.79,2.179,4
7393,MONK,376,150,239,124,7.37,2.5763,1.79,2.179,4
7403,SWAP,185,150,169,140,3.63,2.2695,1.79,2.179,4
7427,LUMP,181,149,177,147,3.55,2.2601,1.78,2.1761,4
7429,RAYS,221,149,186,136,4.33,2.3464,1.78,2.1761,4
7442,BULB,200,148,193,142,3.92,2.3032,1.76,2.1732,4
7447,HART,600,148,7,6,11.76,2.7789,1.76,2.1732,4
7472,ANTS,365,147,329,138,7.16,2.5635,1.75,2.1703,4
7525,WELI,1993,146,1,1,39.08,3.2997,1.74,2.1673,4
7561,YOGA,227,145,196,135,4.45,2.3579,1.73,2.1644,4
7595,BETH,813,143,1,1,15.94,2.9106,1.7,2.1584,4
7601,DANG,216,143,73,57,4.24,2.3365,1.7,2.1584,4
7607,JUAN,381,143,3,2,7.47,2.5821,1.7,2.1584,4
7618,ROAR,205,143,180,131,4.02,2.3139,1.7,2.1584,4
7634,CULT,227,142,213,135,4.45,2.3579,1.69,2.1553,4
7635,DEFY,158,142,148,137,3.1,2.2014,1.69,2.1553,4
7658,WAGE,159,142,158,141,3.12,2.2041,1.69,2.1553,4
7660,BIND,171,141,149,129,3.35,2.2355,1.68,2.1523,4
7661,BLED,201,141,189,132,3.94,2.3054,1.68,2.1523,4
7666,DORK,213,141,181,127,4.18,2.3304,1.68,2.1523,4
7676,LAYS,150,141,144,137,2.94,2.179,1.68,2.1523,4
7677,LOGS,185,141,176,137,3.63,2.2695,1.68,2.1523,4
7681,NUNS,218,141,196,132,4.27,2.3404,1.68,2.1523,4
7691,WOMB,177,141,168,136,3.47,2.2504,1.68,2.1523,4
7692,YANK,240,141,107,95,4.71,2.382,1.68,2.1523,4
7706,FOAM,179,140,165,132,3.51,2.2553,1.67,2.1492,4
7712,PROP,188,140,167,127,3.69,2.2765,1.67,2.1492,4
7721,TOMB,287,140,250,126,5.63,2.4594,1.67,2.1492,4
7730,BUMS,190,139,175,136,3.73,2.281,1.66,2.1461,4
7770,DIGS,151,138,148,135,2.96,2.1818,1.65,2.143,4
7781,JILL,667,138,2,2,13.08,2.8248,1.65,2.143,4
7796,TAGS,181,138,175,133,3.55,2.2601,1.65,2.143,4
7801,VEIN,183,138,180,136,3.59,2.2648,1.65,2.143,4
7807,CLAW,223,137,163,123,4.37,2.3502,1.63,2.1399,4
7826,LABS,208,137,173,117,4.08,2.3201,1.63,2.1399,4
7835,SHAN,192,137,149,117,3.76,2.2856,1.63,2.1399,4
7836,SLOB,182,137,172,135,3.57,2.2625,1.63,2.1399,4
7841,VISA,216,137,149,82,4.24,2.3365,1.63,2.1399,4
7844,ACES,202,136,132,96,3.96,2.3075,1.62,2.1367,4
7850,EMMA,801,136,0,0,15.71,2.9042,1.62,2.1367,4
7856,JETS,225,136,161,110,4.41,2.3541,1.62,2.1367,4
7857,LACE,189,136,144,117,3.71,2.2788,1.62,2.1367,4
7859,LOOT,181,136,168,128,3.55,2.2601,1.62,2.1367,4
7862,PAWN,221,136,201,129,4.33,2.3464,1.62,2.1367,4
7863,POTS,181,136,163,127,3.55,2.2601,1.62,2.1367,4
7892,PIES,176,135,165,129,3.45,2.248,1.61,2.1335,4
7908,COOP,528,134,71,67,10.35,2.7235,1.6,2.1303,4
7917,HERB,254,134,78,61,4.98,2.4065,1.6,2.1303,4
7929,SETH,1007,134,1,1,19.75,3.0035,1.6,2.1303,4
7942,ASAP,154,133,10,9,3.02,2.1903,1.59,2.1271,4
7955,DOVE,284,133,171,122,5.57,2.4548,1.59,2.1271,4
7958,HASH,180,133,164,121,3.53,2.2577,1.59,2.1271,4
7965,MICK,416,133,30,19,8.16,2.6201,1.59,2.1271,4
7974,WIMP,159,133,143,122,3.12,2.2041,1.59,2.1271,4
7976,WITS,146,133,146,133,2.86,2.1673,1.59,2.1271,4
7977,ALAS,195,132,53,46,3.82,2.2923,1.57,2.1239,4
